temporada;data;time_casa;time_fora;gols_casa_ft;gols_fora_ft;resultado_ft;odd_pinnacle_casa;odd_pinnacle_empate;odd_pinnacle_fora;odd_media_casa;odd_media_empate;odd_media_fora
2023;2023-05-02;Vasco;Bahia;0;1;A;1,75;3,85;5,05;1,75;3,64;4,67
2023;2023-05-06;Cruzeiro;Santos;2;1;H;1,75;3,63;5,49;1,7;3,53;5,24
2023;2023-05-07;Fluminense;Vasco;1;1;D;1,79;3,74;4,9;1,74;3,69;4,66
2023;2023-05-07;America MG;Cuiaba;1;2;A;1,73;3,83;5,23;1,73;3,67;4,78
2023;2023-05-07;Athletico-PR;Flamengo RJ;2;1;H;3,01;3,22;2,61;2,88;3,16;2,52
2023;2023-05-07;Bahia;Coritiba;3;1;H;1,74;3,76;5,35;1,72;3,63;4,91
2023;2023-05-07;Sao Paulo;Internacional;2;0;H;2,05;3,47;3,95;2,05;3,36;3,66
2023;2023-05-07;Botafogo RJ;Atletico-MG;2;0;H;3,72;3,33;2,18;3,5;3,22;2,15
2023;2023-05-07;Goias;Palmeiras;0;5;A;5,53;3,99;1,67;5,13;3,81;1,66
2023;2023-05-07;Gremio;Bragantino;3;3;D;1,91;3,6;4,41;1,9;3,47;4,05
2023;2023-05-09;Corinthians;Fortaleza;1;1;D;2,66;3,1;3,05;2,55;3,06;2,93
2023;2023-05-10;Bragantino;America MG;2;2;D;1,83;3,77;4,62;1,8;3,67;4,36
2023;2023-05-10;Internacional;Athletico-PR;0;2;A;1,82;3,61;4,93;1,8;3,48;4,62
2023;2023-05-10;Santos;Bahia;3;0;H;2,3;3,14;3,65;2,26;3,08;3,41
2023;2023-05-11;Cuiaba;Atletico-MG;0;4;A;3,86;3,3;2,15;3,63;3,19;2,13
2023;2023-05-11;Flamengo RJ;Goias;2;0;H;1,25;6,22;12,58;1,24;5,98;11,65
2023;2023-05-11;Cruzeiro;Fluminense;0;2;A;2,74;3,21;2,85;2,62;3,15;2,76
2023;2023-05-11;Palmeiras;Gremio;4;1;H;1,41;4,71;8,65;1,39;4,64;7,92
2023;2023-05-11;Coritiba;Vasco;1;1;D;3,49;3,17;2,46;3,28;3,09;2,34
2023;2023-05-11;Botafogo RJ;Corinthians;3;0;H;1,95;3,47;4,56;1,86;3,41;4,34
2023;2023-05-12;Fortaleza;Sao Paulo;0;0;D;2;3,42;4,24;1,95;3,37;4,01
2023;2023-05-13;Bahia;Flamengo RJ;2;3;A;3,15;3,46;2,38;3,05;3,37;2,3
2023;2023-05-13;Fluminense;Cuiaba;2;0;H;1,4;4,76;8,03;1,4;4,63;7,53
2023;2023-05-13;Palmeiras;Bragantino;1;1;D;1,6;4,2;5,91;1,56;4,11;5,64
2023;2023-05-14;Atletico-MG;Internacional;2;0;H;1,56;3,92;6,56;1,56;3,89;6,1
2023;2023-05-14;Corinthians;Sao Paulo;1;1;D;2,57;3,02;3,25;2,49;2,99;3,08
2023;2023-05-14;Gremio;Fortaleza;0;0;D;1,9;3,64;4,38;1,89;3,54;4,03
2023;2023-05-14;Vasco;Santos;0;1;A;1,93;3,33;4,73;1,9;3,22;4,47
2023;2023-05-14;America MG;Cruzeiro;0;4;A;2,56;3,47;2,87;2,49;3,34;2,78
2023;2023-05-14;Athletico-PR;Coritiba;3;2;H;1,63;3,83;6,41;1,61;3,67;6,1
2023;2023-05-14;Goias;Botafogo RJ;2;1;H;3,27;3,29;2,4;3,11;3,26;2,32
2023;2023-05-20;Bahia;Goias;1;1;D;1,71;3,76;5,54;1,7;3,66;5,09
2023;2023-05-20;America MG;Fortaleza;2;1;H;3,05;3,39;2,47;2,87;3,32;2,44
2023;2023-05-20;Botafogo RJ;Fluminense;1;0;H;2,77;3,32;2,74;2,7;3,25;2,62
2023;2023-05-20;Bragantino;Athletico-PR;2;0;H;1,85;3,64;4,63;1,83;3,57;4,26
2023;2023-05-20;Coritiba;Atletico-MG;1;2;A;4,83;3,45;1,88;4,6;3,36;1,83
2023;2023-05-20;Sao Paulo;Vasco;4;2;H;1,87;3,44;4,88;1,84;3,38;4,51
2023;2023-05-21;Santos;Palmeiras;0;0;D;5,45;3,63;1,75;5,1;3,53;1,73
2023;2023-05-21;Flamengo RJ;Corinthians;1;0;H;1,43;4,45;9,02;1,41;4,4;8,09
2023;2023-05-21;Gremio;Internacional;3;1;H;2,05;3,36;4,1;2,02;3,26;3,85
2023;2023-05-23;Cruzeiro;Cuiaba;0;1;A;1,64;3,77;6,45;1,58;3,75;6,27
2023;2023-05-27;Athletico-PR;Gremio;1;2;A;1,64;4;5,9;1,64;3,74;5,51
2023;2023-05-27;Fortaleza;Vasco;2;0;H;1,68;4,03;5,3;1,66;3,89;5,05
2023;2023-05-27;Cuiaba;Coritiba;1;1;D;1,89;3,44;4,74;1,85;3,3;4,65
2023;2023-05-27;Flamengo RJ;Cruzeiro;1;1;D;1,7;3,77;5,63;1,68;3,7;5,11
2023;2023-05-28;Sao Paulo;Goias;2;1;H;1,57;3,91;7,17;1,55;3,89;6,45
2023;2023-05-28;Corinthians;Fluminense;2;0;H;2,81;3,19;2,79;2,71;3,09;2,71
2023;2023-05-28;Internacional;Bahia;2;0;H;2,12;3,52;3,67;2,05;3,44;3,59
2023;2023-05-28;Atletico-MG;Palmeiras;1;1;D;2,29;3,3;3,43;2,25;3,23;3,28
2023;2023-05-28;Bragantino;Santos;2;0;H;1,78;3,52;5,46;1,76;3,41;5,07
2023;2023-05-28;Botafogo RJ;America MG;2;0;H;1,83;3,72;4,7;1,79;3,59;4,49
2023;2023-06-03;Fortaleza;Bahia;0;0;D;1,61;4,02;6,12;1,6;3,88;5,68
2023;2023-06-03;America MG;Corinthians;2;0;H;2,93;3,14;2,72;2,8;3,08;2,65
2023;2023-06-03;Athletico-PR;Botafogo RJ;1;0;H;1,99;3,5;4,16;2,05;3,34;3,69
2023;2023-06-03;Cruzeiro;Atletico-MG;0;1;A;3,53;3,11;2,37;3,32;3,06;2,32
2023;2023-06-04;Santos;Internacional;1;1;D;2,52;2,88;3,54;2,36;2,88;3,46
2023;2023-06-04;Fluminense;Bragantino;2;1;H;1,77;3,73;4,99;1,74;3,69;4,66
2023;2023-06-04;Gremio;Sao Paulo;2;1;H;2,09;3,32;4,01;2,09;3,25;3,67
2023;2023-06-04;Goias;Cuiaba;0;1;A;2,35;3,02;3,68;2,26;2,99;3,53
2023;2023-06-04;Palmeiras;Coritiba;3;1;H;1,29;5,88;11,94;1,27;5,51;11,53
2023;2023-06-06;Vasco;Flamengo RJ;1;4;A;4,27;3,69;1,91;4,06;3,56;1,87
2023;2023-06-10;Coritiba;Santos;0;0;D;2,57;2,96;3,32;2,53;2,89;3,12
2023;2023-06-10;Atletico-MG;Bragantino;1;1;D;1,82;3,43;5,3;1,79;3,39;4,87
2023;2023-06-10;Bahia;Cruzeiro;2;2;D;2,87;3,27;2,68;2,77;3,17;2,6
2023;2023-06-10;Corinthians;Cuiaba;1;1;D;1,82;3,29;5,68;1,74;3,26;5,57
2023;2023-06-11;Botafogo RJ;Fortaleza;2;0;H;2,27;3,25;3,59;2,21;3,2;3,39
2023;2023-06-11;America MG;Athletico-PR;2;2;D;2,65;3,28;2,9;2,53;3,18;2,85
2023;2023-06-11;Internacional;Vasco;2;1;H;1,83;3,55;4,98;1,8;3,41;4,68
2023;2023-06-11;Sao Paulo;Palmeiras;0;2;A;3,19;3,25;2,47;3,06;3,21;2,37
2023;2023-06-11;Flamengo RJ;Gremio;3;0;H;1,61;4,2;5,82;1,59;4;5,49
2023;2023-06-11;Goias;Fluminense;2;2;D;3,49;3,3;2,28;3,45;3,22;2,18
2023;2023-06-21;Cruzeiro;Fortaleza;0;1;A;1,94;3,51;4,34;1,93;3,42;4,02
2023;2023-06-21;Sao Paulo;Athletico-PR;2;1;H;1,81;3,51;5,17;1,78;3,45;4,78
2023;2023-06-22;Santos;Corinthians;0;2;A;2,28;3;3,9;2,26;2,89;3,67
2023;2023-06-22;Bahia;Palmeiras;1;0;H;3,68;3,5;2,12;3,58;3,38;2,06
2023;2023-06-22;Fluminense;Atletico-MG;1;1;D;2,97;3,22;2,63;2,82;3,09;2,61
2023;2023-06-22;Gremio;America MG;3;1;H;1,7;3,81;5,52;1,66;3,89;5,03
2023;2023-06-23;Coritiba;Internacional;0;1;A;2,75;3,01;3,02;2,67;2,95;2,87
2023;2023-06-23;Cuiaba;Botafogo RJ;0;1;A;2,73;2,98;3,08;2,64;2,98;2,88
2023;2023-06-23;Vasco;Goias;0;1;A;1,99;3,31;4,46;1,91;3,32;4,3
2023;2023-06-23;Bragantino;Flamengo RJ;4;0;H;3,23;3,36;2,38;2,99;3,35;2,34
2023;2023-06-24;Athletico-PR;Corinthians;1;0;H;1,95;3,24;4,73;1,95;3,14;4,36
2023;2023-06-24;Fluminense;Bahia;2;1;H;1,55;4,18;6,78;1,54;4,09;6,07
2023;2023-06-24;Fortaleza;Atletico-MG;2;1;H;2,86;3,12;2,81;2,75;3,05;2,71
2023;2023-06-25;Cruzeiro;Sao Paulo;1;0;H;2,3;3,18;3,58;2,22;3,19;3,37
2023;2023-06-25;Gremio;Coritiba;5;1;H;1,53;4,33;6,7;1,51;4,2;6,22
2023;2023-06-25;Palmeiras;Botafogo RJ;0;1;A;1,45;4,73;7,59;1,45;4,46;6,74
2023;2023-06-25;America MG;Internacional;1;2;A;2,01;3,46;4,14;1,98;3,34;3,9
2023;2023-06-25;Bragantino;Goias;2;0;H;1,43;4,79;8,14;1,41;4,56;7,68
2023;2023-06-25;Santos;Flamengo RJ;2;3;A;3,48;3,21;2,33;3,29;3,12;2,3
2023;2023-06-27;Vasco;Cuiaba;1;0;H;2,24;3,11;3,85;2,2;3,08;3,56
2023;2023-07-01;Sao Paulo;Fluminense;1;0;H;2,17;3,47;3,57;2,13;3,37;3,39
2023;2023-07-01;Bahia;Gremio;1;2;A;2,94;3,28;2,62;2,74;3,32;2,54
2023;2023-07-01;Flamengo RJ;Fortaleza;2;0;H;1,61;4,11;6;1,59;3,98;5,55
2023;2023-07-02;Internacional;Cruzeiro;0;0;D;2,06;3,3;4,17;2,08;3,18;3,76
2023;2023-07-02;Corinthians;Bragantino;0;1;A;2,92;2,92;2,92;2,77;2,96;2,78
2023;2023-07-02;Athletico-PR;Palmeiras;2;2;D;2,35;3,24;3,4;2,31;3,14;3,26
2023;2023-07-02;Atletico-MG;America MG;2;2;D;1,54;4,01;7,6;1,5;3,94;7,09
2023;2023-07-02;Botafogo RJ;Vasco;2;0;H;1,97;3,41;4,37;1,89;3,35;4,3
2023;2023-07-02;Cuiaba;Santos;3;0;H;1,96;3,24;4,72;1,95;3,09;4,48
2023;2023-07-04;Goias;Coritiba;1;2;A;2,18;3,33;3,71;2,12;3,2;3,61
2023;2023-07-08;Cuiaba;Bahia;1;1;D;1,79;3,5;5,39;1,77;3,39;5,04
2023;2023-07-08;Vasco;Cruzeiro;0;1;A;2,98;3,23;2,61;2,87;3,13;2,55
2023;2023-07-08;Atletico-MG;Corinthians;0;1;A;1,79;3,32;5,91;1,77;3,25;5,31
2023;2023-07-08;Coritiba;America MG;3;1;H;2,17;3,41;3,64;2,14;3,31;3,44
2023;2023-07-09;Palmeiras;Flamengo RJ;1;1;D;1,85;3,94;4,27;1,86;3,68;4,01
2023;2023-07-09;Santos;Goias;4;3;H;1,98;3,25;4,61;1,93;3,23;4,39
2023;2023-07-09;Bragantino;Sao Paulo;0;0;D;1,68;3,81;5,75;1,67;3,68;5,23
2023;2023-07-09;Fluminense;Internacional;2;0;H;1,93;3,44;4,58;1,89;3,36;4,34
2023;2023-07-09;Fortaleza;Athletico-PR;1;0;H;1,53;4,11;7,49;1,53;3,93;6,75
2023;2023-07-09;Gremio;Botafogo RJ;0;2;A;1,85;3,69;4,76;1,8;3,53;4,48
2023;2023-07-16;Botafogo RJ;Bragantino;2;0;H;2,14;3,32;3,83;2,09;3,28;3,66
2023;2023-07-16;Cruzeiro;Coritiba;0;0;D;1,66;3,79;6,03;1,61;3,77;5,81
2023;2023-07-16;Fluminense;Flamengo RJ;0;0;D;2,85;3,32;2,66;2,78;3,25;2,55
2023;2023-07-16;Fortaleza;Cuiaba;0;1;A;1,79;3,5;5,42;1,76;3,46;5
2023;2023-07-16;Sao Paulo;Santos;4;1;H;1,65;3,67;6,61;1,62;3,54;6,34
2023;2023-07-16;Athletico-PR;Bahia;2;0;H;1,59;4,14;6,25;1,57;3,99;5,8
2023;2023-07-16;Internacional;Palmeiras;0;0;D;2,83;3,15;2,8;2,77;3,06;2,68
2023;2023-07-18;Goias;Atletico-MG;0;0;D;4,27;3,46;1,98;4,05;3,36;1,94
2023;2023-07-22;Flamengo RJ;America MG;1;1;D;1,35;5,17;10,13;1,33;5,1;9,18
2023;2023-07-22;Palmeiras;Fortaleza;3;1;H;1,55;4,05;7,15;1,51;4,02;6,62
2023;2023-07-22;Bahia;Corinthians;0;0;D;2,28;3,11;3,74;2,22;3,07;3,59
2023;2023-07-22;Cuiaba;Sao Paulo;2;1;H;2,86;3,01;2,9;2,77;2,97;2,74
2023;2023-07-23;Gremio;Atletico-MG;1;0;H;2,48;3,2;3,21;2,39;3,15;3,11
2023;2023-07-23;Bragantino;Internacional;0;0;D;1,75;3,72;5,31;1,74;3,53;4,97
2023;2023-07-23;Cruzeiro;Goias;0;1;A;1,54;4,05;7,32;1,53;3,9;6,73
2023;2023-07-23;Santos;Botafogo RJ;2;2;D;2,99;2,97;2,81;2,89;2,92;2,7
2023;2023-07-23;Vasco;Athletico-PR;0;2;A;2,87;3,16;2,75;2,75;3,09;2,7
2023;2023-07-24;Coritiba;Fluminense;2;0;H;3,4;3,19;2,38;3,28;3,14;2,29
2023;2023-07-29;Athletico-PR;Cruzeiro;3;3;D;1,86;3,49;4,87;1,82;3,39;4,6
2023;2023-07-29;Fluminense;Santos;1;0;H;1,55;3,98;7,47;1,54;3,88;6,71
2023;2023-07-29;Internacional;Cuiaba;1;2;A;1,81;3,44;5,41;1,8;3,29;5,02
2023;2023-07-29;Corinthians;Vasco;3;1;H;2,1;3,13;4,32;2,03;3,07;4,12
2023;2023-07-29;Fortaleza;Bragantino;0;3;A;2,22;3,35;3,59;2,21;3,25;3,34
2023;2023-07-30;Atletico-MG;Flamengo RJ;1;2;A;2,23;3,3;3,62;2,16;3,24;3,46
2023;2023-07-30;Sao Paulo;Bahia;0;0;D;1,68;3,68;6,17;1,64;3,65;5,71
2023;2023-07-30;America MG;Palmeiras;1;4;A;3,68;3,45;2,14;3,5;3,34;2,11
2023;2023-07-30;Botafogo RJ;Coritiba;4;1;H;1,7;3,69;5,79;1,67;3,61;5,51
2023;2023-07-30;Goias;Gremio;1;1;D;2,74;3,34;2,75;2,68;3,21;2,68
2023;2023-08-05;Santos;Athletico-PR;1;1;D;2,41;3,05;3,52;2,27;3,01;3,47
2023;2023-08-05;Goias;Fortaleza;1;0;H;2,73;3,05;3;2,67;3;2,84
2023;2023-08-05;Internacional;Corinthians;2;2;D;2,32;2,97;3,83;2,28;2,91;3,61
2023;2023-08-06;Fluminense;Palmeiras;2;1;H;2,2;3,25;3,77;2,18;3,21;3,46
2023;2023-08-06;Sao Paulo;Atletico-MG;0;2;A;1,99;3,36;4,7;1,92;3,26;4,35
2023;2023-08-06;Vasco;Gremio;1;0;H;2,74;3,11;2,93;2,62;3,11;2,81
2023;2023-08-06;Bahia;America MG;3;1;H;1,94;3,68;4,12;1,9;3,58;3,95
2023;2023-08-06;Coritiba;Bragantino;0;1;A;3,58;3,33;2,23;3,31;3,23;2,24
2023;2023-08-06;Cruzeiro;Botafogo RJ;0;0;D;2,35;3,23;3,41;2,3;3,16;3,25
2023;2023-08-07;Cuiaba;Flamengo RJ;3;0;H;2,95;3,08;2,71;2,87;3,06;2,59
2023;2023-08-13;Botafogo RJ;Internacional;3;1;H;2,41;3,07;3,48;2,33;3;3,36
2023;2023-08-13;Atletico-MG;Bahia;1;0;H;1,6;3,86;6,76;1,58;3,77;6,18
2023;2023-08-13;America MG;Goias;0;1;A;2;3,46;4,17;1,97;3,38;3,92
2023;2023-08-13;Corinthians;Coritiba;3;1;H;1,73;3,59;5,72;1,7;3,51;5,31
2023;2023-08-13;Gremio;Fluminense;2;1;H;2,32;3,35;3,36;2,24;3,3;3,22
2023;2023-08-13;Flamengo RJ;Sao Paulo;1;1;D;1,8;3,73;4,87;1,77;3,63;4,56
2023;2023-08-13;Fortaleza;Santos;4;0;H;1,55;3,98;7,47;1,52;3,84;7,02
2023;2023-08-14;Palmeiras;Cruzeiro;1;0;H;1,6;4,06;6,35;1,57;3,9;5,93
2023;2023-08-15;Bragantino;Vasco;1;1;D;1,64;3,82;6,32;1,6;3,75;5,92
2023;2023-08-16;Athletico-PR;Cuiaba;2;0;H;1,84;3,44;5,09;1,83;3,31;4,72
2023;2023-08-19;Internacional;Fortaleza;0;1;A;2,43;3,14;3,37;2,35;3,07;3,24
2023;2023-08-19;Sao Paulo;Botafogo RJ;0;0;D;1,95;3,52;4,28;1,93;3,38;4,09
2023;2023-08-19;Cuiaba;Palmeiras;0;2;A;3,46;3,13;2,38;3,45;3,06;2,25
2023;2023-08-19;Fluminense;America MG;3;1;H;1,5;4,34;7,55;1,46;4,25;7,17
2023;2023-08-20;Cruzeiro;Corinthians;1;1;D;1,8;3,59;5,12;1,78;3,41;4,9
2023;2023-08-20;Vasco;Atletico-MG;1;0;H;2,69;3,12;2,98;2,67;3,01;2,85
2023;2023-08-20;Bahia;Bragantino;4;0;H;2,45;3,32;3,15;2,39;3,26;2,99
2023;2023-08-20;Coritiba;Flamengo RJ;2;3;A;3,97;3,59;2,01;3,73;3,44;1,99
2023;2023-08-20;Santos;Gremio;2;1;H;2,64;3,19;2,99;2,56;3,13;2,85
2023;2023-08-22;Goias;Athletico-PR;1;1;D;2,94;3,11;2,73;2,85;3,02;2,64
2023;2023-08-26;Flamengo RJ;Internacional;0;0;D;1,48;4,38;7,89;1,46;4,29;7,24
2023;2023-08-27;Corinthians;Goias;1;1;D;1,98;3,27;4,58;2;3,13;4,23
2023;2023-08-27;Bragantino;Cuiaba;2;0;H;1,65;3,66;6,51;1,69;3,53;5,55
2023;2023-08-27;America MG;Sao Paulo;2;1;H;2,68;3,28;2,86;2,62;3,23;2,73
2023;2023-08-27;Atletico-MG;Santos;2;0;H;1,6;3,67;7,43;1,57;3,67;6,81
2023;2023-08-27;Botafogo RJ;Bahia;3;0;H;1,89;3,6;4,48;1,88;3,5;4,2
2023;2023-08-27;Athletico-PR;Fluminense;2;2;D;1,81;3,59;5,06;1,77;3,56;4,73
2023;2023-08-27;Fortaleza;Coritiba;3;1;H;1,53;4,17;7,18;1,5;4,11;6,88
2023;2023-08-27;Palmeiras;Vasco;1;0;H;1,38;4,87;9,59;1,36;4,8;9,05
2023;2023-08-27;Gremio;Cruzeiro;3;0;H;2,05;3,41;4,03;2;3,37;3,86
2023;2023-09-02;Athletico-PR;Atletico-MG;1;1;D;2,46;3,06;3,41;2,36;3,06;3,28
2023;2023-09-02;Goias;Internacional;0;0;D;2,9;2,89;2,97;2,77;2,9;2,86
2023;2023-09-03;Botafogo RJ;Flamengo RJ;1;2;A;2,48;3,28;3,13;2,45;3,18;2,99
2023;2023-09-03;Gremio;Cuiaba;2;0;H;1,68;3,75;5,88;1,66;3,66;5,58
2023;2023-09-03;Corinthians;Palmeiras;0;0;D;4,92;3,25;1,93;4,66;3,14;1,9
2023;2023-09-03;Fluminense;Fortaleza;1;0;H;1,95;3,45;4,41;1,89;3,42;4,23
2023;2023-09-03;America MG;Santos;2;0;H;2,21;3,2;3,8;2,16;3,16;3,56
2023;2023-09-03;Bahia;Vasco;1;1;D;2,11;3,33;3,95;2,06;3,26;3,73
2023;2023-09-03;Cruzeiro;Bragantino;0;0;D;2,47;3,14;3,29;2,41;3,08;3,13
2023;2023-09-14;Flamengo RJ;Athletico-PR;0;3;A;1,81;3,58;5,02;1,77;3,59;4,74
2023;2023-09-14;Internacional;Sao Paulo;2;1;H;2,71;3,06;3,01;2,52;3,01;3,06
2023;2023-09-14;Fortaleza;Corinthians;2;1;H;1,6;3,87;6,84;1,58;3,76;6,33
2023;2023-09-14;Santos;Cruzeiro;0;3;A;2,4;3,12;3,44;2,38;3,02;3,3
2023;2023-09-15;Coritiba;Bahia;2;4;A;2,66;3,22;2,94;2,53;3,18;2,89
2023;2023-09-15;Bragantino;Gremio;2;0;H;1,72;3,86;5,26;1,72;3,8;4,77
2023;2023-09-16;Cuiaba;America MG;2;2;D;1,88;3,5;4,67;1,88;3,35;4,43
2023;2023-09-16;Palmeiras;Goias;1;0;H;1,29;5,59;13,03;1,27;5,47;11,7
2023;2023-09-16;Vasco;Fluminense;4;2;H;3,57;3,15;2,32;3,38;3,09;2,29
2023;2023-09-17;Atletico-MG;Botafogo RJ;1;0;H;2,32;3,24;3,48;2,23;3,14;3,46
2023;2023-09-19;Bahia;Santos;1;2;A;1,67;3,74;6,04;1,67;3,65;5,39
2023;2023-09-19;Corinthians;Gremio;4;4;D;2,5;3,18;3,19;2,48;3,09;3,01
2023;2023-09-20;America MG;Bragantino;0;2;A;2,97;3,52;2,46;2,92;3,39;2,39
2023;2023-09-20;Goias;Flamengo RJ;0;0;D;2,96;3,2;2,62;2,92;3,1;2,55
2023;2023-09-21;Fluminense;Cruzeiro;1;0;H;1,83;3,59;4,9;1,84;3,44;4,48
2023;2023-09-21;Sao Paulo;Fortaleza;1;2;A;2,4;3,22;3,3;2,37;3,17;3,13
2023;2023-09-21;Vasco;Coritiba;5;1;H;1,58;3,9;6,79;1,58;3,82;6,2
2023;2023-09-21;Athletico-PR;Internacional;2;1;H;1,67;3,79;5,96;1,66;3,64;5,6
2023;2023-09-22;Gremio;Palmeiras;1;0;H;3,1;3,34;2,47;3,03;3,26;2,39
2023;2023-09-23;Corinthians;Botafogo RJ;1;0;H;2,91;2,99;2,86;2,83;2,97;2,74
2023;2023-09-24;Atletico-MG;Cuiaba;1;0;H;1,57;3,69;8,03;1,58;3,54;6,97
2023;2023-09-26;America MG;Vasco;0;1;A;2,84;3,36;2,64;2,78;3,25;2,55
2023;2023-09-27;Sao Paulo;Coritiba;2;1;H;1,48;4,49;7,54;1,45;4,37;7,27
2023;2023-09-30;Flamengo RJ;Bahia;1;0;H;1,54;4,35;6,51;1,53;4,2;6,19
2023;2023-09-30;Fortaleza;Gremio;1;1;D;2,64;3,29;2,9;2,57;3,22;2,8
2023;2023-09-30;Cuiaba;Fluminense;3;0;H;2,33;3,1;3,62;2,26;3,07;3,49
2023;2023-09-30;Sao Paulo;Corinthians;2;1;H;1,52;3,96;8,24;1,52;3,82;7,48
2023;2023-10-01;Internacional;Atletico-MG;0;2;A;3,78;3,06;2,36;3,57;3,01;2,26
2023;2023-10-01;Coritiba;Athletico-PR;2;0;H;3,68;3,26;2,22;3,49;3,21;2,18
2023;2023-10-01;Cruzeiro;America MG;1;1;D;1,74;3,8;5,18;1,69;3,78;4,99
2023;2023-10-01;Santos;Vasco;4;1;H;2,6;3,11;3,11;2,53;3,09;2,96
2023;2023-10-01;Bragantino;Palmeiras;2;1;H;1,68;4,01;5,3;1,73;3,76;4,73
2023;2023-10-03;Botafogo RJ;Goias;1;1;D;1,65;3,68;6,45;1,63;3,66;5,94
2023;2023-10-07;Goias;Bahia;4;6;A;2,5;3,14;3,24;2,41;3,12;3,12
2023;2023-10-07;Vasco;Sao Paulo;0;0;D;2,65;3,14;3,01;2,57;3,09;2,9
2023;2023-10-08;Corinthians;Flamengo RJ;1;1;D;3,68;3,16;2,27;3,43;3,09;2,26
2023;2023-10-08;Fluminense;Botafogo RJ;0;2;A;1,95;3,52;4,29;1,97;3,34;4,01
2023;2023-10-08;Internacional;Gremio;3;2;H;2,29;3,26;3,53;2,26;3,18;3,32
2023;2023-10-08;Palmeiras;Santos;1;2;A;1,44;4,48;8,73;1,43;4,3;7,81
2023;2023-10-08;Athletico-PR;Bragantino;1;1;D;2,76;3,22;2,82;2,59;3,17;2,8
2023;2023-10-08;Atletico-MG;Coritiba;1;2;A;1,39;4,75;9,8;1,36;4,67;9,22
2023;2023-10-08;Fortaleza;America MG;3;2;H;1,53;4,43;6,46;1,52;4,22;6,17
2023;2023-10-15;Cuiaba;Cruzeiro;0;0;D;2,47;2,95;3,53;2,37;2,93;3,42
2023;2023-10-18;Gremio;Athletico-PR;1;2;A;2,11;3,33;3,92;2,06;3,28;3,76
2023;2023-10-19;America MG;Botafogo RJ;1;2;A;2,9;3,26;2,67;2,84;3,22;2,54
2023;2023-10-19;Coritiba;Cuiaba;0;3;A;2,61;2,94;3,29;2,5;2,92;3,19
2023;2023-10-19;Bahia;Internacional;1;0;H;2,07;3,37;4,04;2,05;3,28;3,81
2023;2023-10-19;Goias;Sao Paulo;2;0;H;3,79;3,19;2,22;3,44;3,1;2,26
2023;2023-10-19;Vasco;Fortaleza;1;0;H;2,32;3,19;3,53;2,28;3,16;3,31
2023;2023-10-19;Cruzeiro;Flamengo RJ;0;2;A;3,55;3,22;2,3;3,34;3,17;2,26
2023;2023-10-19;Palmeiras;Atletico-MG;0;2;A;1,74;3,51;5,87;1,76;3,4;5,18
2023;2023-10-20;Santos;Bragantino;1;3;A;3,2;3,39;2,38;3,05;3,3;2,35
2023;2023-10-20;Fluminense;Corinthians;3;3;D;1,65;3,9;5,98;1,61;3,81;5,78
2023;2023-10-21;Bahia;Fortaleza;2;0;H;2,09;3,39;3,93;2,1;3,34;3,57
2023;2023-10-21;Cuiaba;Goias;1;1;D;2,05;3,18;4,4;2;3,12;4,23
2023;2023-10-21;Sao Paulo;Gremio;3;0;H;1,6;4,04;6,32;1,58;3,94;5,9
2023;2023-10-22;Botafogo RJ;Athletico-PR;1;1;D;1,9;3,35;4,87;1,9;3,36;4,35
2023;2023-10-22;Atletico-MG;Cruzeiro;0;1;A;1,92;3,17;5,2;1,87;3,18;4,92
2023;2023-10-22;Flamengo RJ;Vasco;1;0;H;1,7;3,77;5,61;1,66;3,73;5,38
2023;2023-10-22;Internacional;Santos;7;1;H;1,54;4,08;7,28;1,55;3,9;6,51
2023;2023-10-22;Bragantino;Fluminense;1;0;H;1,76;3,9;4,85;1,74;3,77;4,58
2023;2023-10-22;Corinthians;America MG;1;1;D;2,09;3,29;4,08;2,02;3,3;3,86
2023;2023-10-22;Coritiba;Palmeiras;0;2;A;5,19;3,57;1,79;4,63;3,47;1,81
2023;2023-10-25;Athletico-PR;America MG;3;2;H;1,58;4,31;6,03;1,55;4,19;5,81
2023;2023-10-25;Bragantino;Atletico-MG;1;2;A;1,88;3,47;4,8;1,89;3,36;4,4
2023;2023-10-25;Fluminense;Goias;5;3;H;1,61;4,15;5,9;1,59;4,03;5,59
2023;2023-10-26;Cruzeiro;Bahia;3;0;H;2;3,26;4,51;1,95;3,28;4,25
2023;2023-10-26;Palmeiras;Sao Paulo;5;0;H;2,09;3,25;4,15;2,02;3,19;4,04
2023;2023-10-26;Cuiaba;Corinthians;0;1;A;2,23;3,1;3,88;2,18;3,04;3,73
2023;2023-10-26;Gremio;Flamengo RJ;3;2;H;4,14;3,4;2,03;3,84;3,31;2,04
2023;2023-10-26;Vasco;Internacional;1;2;A;2,18;3,2;3,87;2,18;3,17;3,54
2023;2023-10-27;Santos;Coritiba;2;1;H;1,68;4,09;5,21;1,67;3,96;4,95
2023;2023-10-28;America MG;Gremio;3;4;A;2,32;3,56;3,16;2,26;3,46;3,06
2023;2023-10-28;Palmeiras;Bahia;1;0;H;1,34;5,16;10,94;1,35;4,83;9,21
2023;2023-10-29;Atletico-MG;Fluminense;2;0;H;1,78;3,57;5,37;1,73;3,53;5,11
2023;2023-10-29;Athletico-PR;Sao Paulo;1;1;D;2,09;3,4;3,91;2,04;3,27;3,82
